iterations,accuracy,syllable
0,0.35,[V]
0,0.11,[VC]
0,1.0,[CV]
0,0.21,[VCC]
0,0.35,[CVC]
0,0.29,[CCV]
0,0.15,[CVCC]
0,0.2,[CCVC]
0,0.05,[CCVCC]
0,0.41,[V.V]
0,0.33,[CV.V]
0,0.25,[V.VC]
0,0.36,[V.CV]
0,0.16,[CCV.V]
0,0.07,[V.VCC]
0,0.22,[V.CVC]
0,0.13,[VC.CV]
0,0.24,[CV.VC]
0,0.99,[CV.CV]
0,0.15,[CV.VCC]
0,0.35,[CV.CVC]
0,0.01,[CCV.VC]
0,0.21,[V.CVCC]
0,0.55,[VC.CVC]
0,0.03,[VC.CCV]
0,0.25,[CVC.CV]
0,0.38,[CCV.CV]
100,0.85,[V]
100,0.84,[VC]
100,1.0,[CV]
100,0.83,[VCC]
100,0.87,[CVC]
100,0.74,[CCV]
100,0.69,[CVCC]
100,0.68,[CCVC]
100,0.55,[CCVCC]
100,0.95,[V.V]
100,0.83,[CV.V]
100,0.8,[V.VC]
100,0.88,[V.CV]
100,0.72,[CCV.V]
100,0.63,[V.VCC]
100,0.75,[V.CVC]
100,0.55,[VC.CV]
100,0.77,[CV.VC]
100,1.0,[CV.CV]
100,0.71,[CV.VCC]
100,0.86,[CV.CVC]
100,0.38,[CCV.VC]
100,0.74,[V.CVCC]
100,0.96,[VC.CVC]
100,0.22,[VC.CCV]
100,0.57,[CVC.CV]
100,0.75,[CCV.CV]
200,0.98,[V]
200,0.95,[VC]
200,1.0,[CV]
200,0.86,[VCC]
200,0.93,[CVC]
200,0.8,[CCV]
200,0.84,[CVCC]
200,0.86,[CCVC]
200,0.77,[CCVCC]
200,0.97,[V.V]
200,0.97,[CV.V]
200,0.96,[V.VC]
200,0.93,[V.CV]
200,0.86,[CCV.V]
200,0.78,[V.VCC]
200,0.94,[V.CVC]
200,0.77,[VC.CV]
200,0.91,[CV.VC]
200,1.0,[CV.CV]
200,0.82,[CV.VCC]
200,0.96,[CV.CVC]
200,0.66,[CCV.VC]
200,0.92,[V.CVCC]
200,0.99,[VC.CVC]
200,0.36,[VC.CCV]
200,0.7,[CVC.CV]
200,0.84,[CCV.CV]
300,0.97,[V]
300,0.98,[VC]
300,1.0,[CV]
300,0.93,[VCC]
300,0.98,[CVC]
300,0.88,[CCV]
300,0.84,[CVCC]
300,0.93,[CCVC]
300,0.85,[CCVCC]
300,0.98,[V.V]
300,1.0,[CV.V]
300,0.97,[V.VC]
300,0.97,[V.CV]
300,0.86,[CCV.V]
300,0.87,[V.VCC]
300,0.93,[V.CVC]
300,0.82,[VC.CV]
300,0.96,[CV.VC]
300,1.0,[CV.CV]
300,0.91,[CV.VCC]
300,0.98,[CV.CVC]
300,0.86,[CCV.VC]
300,0.96,[V.CVCC]
300,1.0,[VC.CVC]
300,0.32,[VC.CCV]
300,0.77,[CVC.CV]
300,0.88,[CCV.CV]
400,0.99,[V]
400,0.97,[VC]
400,1.0,[CV]
400,0.96,[VCC]
400,0.99,[CVC]
400,0.95,[CCV]
400,0.85,[CVCC]
400,0.92,[CCVC]
400,0.84,[CCVCC]
400,0.99,[V.V]
400,0.98,[CV.V]
400,0.95,[V.VC]
400,0.95,[V.CV]
400,0.85,[CCV.V]
400,0.87,[V.VCC]
400,0.98,[V.CVC]
400,0.76,[VC.CV]
400,0.98,[CV.VC]
400,1.0,[CV.CV]
400,0.93,[CV.VCC]
400,0.98,[CV.CVC]
400,0.89,[CCV.VC]
400,0.95,[V.CVCC]
400,0.99,[VC.CVC]
400,0.35,[VC.CCV]
400,0.75,[CVC.CV]
400,0.95,[CCV.CV]
500,0.97,[V]
500,0.98,[VC]
500,1.0,[CV]
500,0.98,[VCC]
500,0.99,[CVC]
500,0.95,[CCV]
500,0.99,[CVCC]
500,0.96,[CCVC]
500,0.91,[CCVCC]
500,0.98,[V.V]
500,1.0,[CV.V]
500,0.99,[V.VC]
500,0.97,[V.CV]
500,0.93,[CCV.V]
500,0.87,[V.VCC]
500,0.94,[V.CVC]
500,0.89,[VC.CV]
500,0.96,[CV.VC]
500,1.0,[CV.CV]
500,0.98,[CV.VCC]
500,0.99,[CV.CVC]
500,0.89,[CCV.VC]
500,0.98,[V.CVCC]
500,1.0,[VC.CVC]
500,0.39,[VC.CCV]
500,0.76,[CVC.CV]
500,0.94,[CCV.CV]
600,1.0,[V]
600,0.99,[VC]
600,1.0,[CV]
600,0.94,[VCC]
600,1.0,[CVC]
600,0.93,[CCV]
600,0.95,[CVCC]
600,0.96,[CCVC]
600,0.92,[CCVCC]
600,0.99,[V.V]
600,0.99,[CV.V]
600,0.99,[V.VC]
600,0.96,[V.CV]
600,0.88,[CCV.V]
600,0.87,[V.VCC]
600,0.95,[V.CVC]
600,0.82,[VC.CV]
600,0.95,[CV.VC]
600,1.0,[CV.CV]
600,0.97,[CV.VCC]
600,1.0,[CV.CVC]
600,0.84,[CCV.VC]
600,0.98,[V.CVCC]
600,1.0,[VC.CVC]
600,0.38,[VC.CCV]
600,0.74,[CVC.CV]
600,0.95,[CCV.CV]
700,0.99,[V]
700,0.99,[VC]
700,1.0,[CV]
700,0.96,[VCC]
700,0.99,[CVC]
700,0.97,[CCV]
700,0.9,[CVCC]
700,0.96,[CCVC]
700,0.96,[CCVCC]
700,1.0,[V.V]
700,0.98,[CV.V]
700,0.98,[V.VC]
700,0.97,[V.CV]
700,0.91,[CCV.V]
700,0.95,[V.VCC]
700,0.95,[V.CVC]
700,0.77,[VC.CV]
700,0.99,[CV.VC]
700,1.0,[CV.CV]
700,0.92,[CV.VCC]
700,1.0,[CV.CVC]
700,0.84,[CCV.VC]
700,0.97,[V.CVCC]
700,1.0,[VC.CVC]
700,0.33,[VC.CCV]
700,0.72,[CVC.CV]
700,0.97,[CCV.CV]
800,0.99,[V]
800,0.95,[VC]
800,1.0,[CV]
800,0.98,[VCC]
800,0.99,[CVC]
800,0.97,[CCV]
800,0.95,[CVCC]
800,0.95,[CCVC]
800,0.93,[CCVCC]
800,0.99,[V.V]
800,0.97,[CV.V]
800,0.99,[V.VC]
800,0.95,[V.CV]
800,0.93,[CCV.V]
800,0.95,[V.VCC]
800,0.92,[V.CVC]
800,0.78,[VC.CV]
800,0.98,[CV.VC]
800,1.0,[CV.CV]
800,0.98,[CV.VCC]
800,0.99,[CV.CVC]
800,0.94,[CCV.VC]
800,0.98,[V.CVCC]
800,0.99,[VC.CVC]
800,0.46,[VC.CCV]
800,0.72,[CVC.CV]
800,0.94,[CCV.CV]
900,1.0,[V]
900,1.0,[VC]
900,1.0,[CV]
900,0.98,[VCC]
900,1.0,[CVC]
900,0.98,[CCV]
900,0.95,[CVCC]
900,0.98,[CCVC]
900,0.91,[CCVCC]
900,0.99,[V.V]
900,0.99,[CV.V]
900,0.98,[V.VC]
